transaction_id,customer_id,transaction_amount,transaction_time,payment_method,product_category,customer_age,account_age_days,device_type,customer_location,previous_transaction_count,failed_transaction_count,is_new_device,is_new_location,night_transaction,is_fraud
TXN019640,CUST3209,279.18,2026-05-17 09:10:00,Credit Card,Grocery,35,2022,Mobile,Delhi,97,6,0,0,1,0
TXN019641,CUST5063,723.66,2026-05-17 09:20:00,Debit Card,Sports,35,302,Tablet,Pune,3,9,0,0,0,0
TXN019642,CUST8228,480.12,2026-05-17 09:30:00,Wallet,Beauty,50,2342,Mobile,Pune,80,4,0,0,0,0
TXN019643,CUST6666,24.55,2026-05-17 09:40:00,UPI,Beauty,38,1962,Tablet,Pune,38,4,0,0,0,0
TXN019644,CUST9681,280.09,2026-05-17 09:50:00,Wallet,Electronics,39,747,Mobile,Chennai,7,2,1,0,0,0
TXN019645,CUST9196,165.08,2026-05-17 10:00:00,Debit Card,Sports,39,522,Tablet,Kolkata,29,6,1,0,0,0
TXN019646,CUST9267,419.07,2026-05-17 10:10:00,Credit Card,Beauty,18,560,Mobile,Mumbai,12,0,0,0,0,0
TXN019647,CUST6372,22.41,2026-05-17 10:20:00,UPI,Grocery,29,750,Desktop,Bhubaneswar,72,3,0,0,1,0
TXN019648,CUST7150,603.64,2026-05-17 10:30:00,Credit Card,Beauty,18,2416,Tablet,Delhi,88,4,0,0,0,0
TXN019649,CUST1472,956.59,2026-05-17 10:40:00,Net Banking,Clothing,49,1084,Mobile,Kolkata,94,2,0,1,0,0
TXN019650,CUST1837,265.99,2026-05-17 10:50:00,Debit Card,Electronics,52,2418,Tablet,Kolkata,77,8,0,1,0,0
TXN019651,CUST9794,373.86,2026-05-17 11:00:00,Wallet,Home,44,835,Desktop,Delhi,26,7,1,0,0,0
TXN019652,CUST2186,240.74,2026-05-17 11:10:00,Net Banking,Home,44,1441,Tablet,Pune,18,4,0,1,1,0
TXN019653,CUST7461,2402.04,2026-05-17 11:20:00,Net Banking,Clothing,46,2141,Desktop,Chennai,44,6,0,0,0,1
TXN019654,CUST2481,1854.7,2026-05-17 11:30:00,UPI,Grocery,29,266,Tablet,Mumbai,91,4,0,1,0,1
TXN019655,CUST8699,1555.45,2026-05-17 11:40:00,UPI,Electronics,42,2361,Desktop,Pune,52,7,0,1,0,1
TXN019656,CUST8332,3285.45,2026-05-17 11:50:00,Net Banking,Sports,64,1719,Desktop,Bangalore,87,8,0,0,0,1
TXN019657,CUST1231,1819.84,2026-05-17 12:00:00,Credit Card,Sports,19,121,Mobile,Mumbai,6,0,0,0,0,0
TXN019658,CUST1327,290.28,2026-05-17 12:10:00,Debit Card,Clothing,58,1832,Mobile,Mumbai,0,5,0,0,0,0
TXN019659,CUST7381,549.55,2026-05-17 12:20:00,Net Banking,Sports,51,996,Desktop,Hyderabad,21,2,0,0,0,0
TXN019660,CUST6239,855.48,2026-05-17 12:30:00,Wallet,Grocery,25,535,Desktop,Delhi,6,8,0,0,0,0
TXN019661,CUST1949,678.66,2026-05-17 12:40:00,Debit Card,Beauty,42,2058,Mobile,Bangalore,71,7,1,0,1,1
TXN019662,CUST8038,115.13,2026-05-17 12:50:00,Debit Card,Beauty,34,948,Desktop,Pune,91,8,1,0,0,0
TXN019663,CUST9048,965.77,2026-05-17 13:00:00,Wallet,Electronics,45,108,Mobile,Hyderabad,81,0,0,0,0,0
TXN019664,CUST3297,830.14,2026-05-17 13:10:00,UPI,Home,18,637,Tablet,Pune,49,8,0,0,0,0
TXN019665,CUST2307,882.13,2026-05-17 13:20:00,Wallet,Home,43,2025,Tablet,Pune,48,1,0,0,0,0
TXN019666,CUST9389,682.3,2026-05-17 13:30:00,UPI,Electronics,32,50,Tablet,Kolkata,22,7,0,0,0,0
TXN019667,CUST3779,487.25,2026-05-17 13:40:00,UPI,Clothing,63,1485,Desktop,Bhubaneswar,17,3,1,0,0,0
TXN019668,CUST8318,929.5,2026-05-17 13:50:00,Debit Card,Clothing,21,816,Desktop,Bangalore,69,0,0,0,1,0
TXN019669,CUST4336,64.87,2026-05-17 14:00:00,UPI,Sports,23,794,Tablet,Delhi,19,9,0,0,1,0
TXN019670,CUST6335,821.6,2026-05-17 14:10:00,Debit Card,Electronics,33,735,Desktop,Kolkata,24,3,0,1,1,1
TXN019671,CUST9407,1376.44,2026-05-17 14:20:00,Credit Card,Sports,24,1070,Desktop,Bangalore,66,4,0,0,0,1
TXN019672,CUST8502,2714.63,2026-05-17 14:30:00,Wallet,Electronics,62,2361,Mobile,Delhi,95,0,0,0,0,0
TXN019673,CUST8526,857.44,2026-05-17 14:40:00,Wallet,Grocery,42,669,Desktop,Kolkata,0,7,0,0,1,0
TXN019674,CUST2649,197.21,2026-05-17 14:50:00,UPI,Sports,25,641,Desktop,Kolkata,35,2,0,0,0,0
TXN019675,CUST3862,295.69,2026-05-17 15:00:00,UPI,Electronics,36,795,Mobile,Bhubaneswar,11,8,0,0,0,0
TXN019676,CUST9801,803.0,2026-05-17 15:10:00,Credit Card,Clothing,39,1372,Tablet,Hyderabad,61,6,0,0,0,0
TXN019677,CUST1917,759.18,2026-05-17 15:20:00,Credit Card,Sports,46,1815,Tablet,Delhi,47,4,0,0,1,1
TXN019678,CUST9353,173.54,2026-05-17 15:30:00,Debit Card,Beauty,18,2091,Tablet,Mumbai,71,9,0,0,0,0
TXN019679,CUST5137,571.31,2026-05-17 15:40:00,Net Banking,Home,26,2255,Desktop,Delhi,30,2,0,0,0,0
TXN019680,CUST8347,410.17,2026-05-17 15:50:00,Credit Card,Sports,32,1628,Tablet,Pune,49,6,0,0,0,0
TXN019681,CUST6449,370.28,2026-05-17 16:00:00,Credit Card,Electronics,60,27,Desktop,Bangalore,77,9,0,0,0,0
TXN019682,CUST6682,537.73,2026-05-17 16:10:00,Wallet,Clothing,37,2220,Tablet,Pune,97,4,1,0,0,1
TXN019683,CUST3811,521.82,2026-05-17 16:20:00,Wallet,Grocery,26,2487,Mobile,Kolkata,98,2,0,0,1,0
TXN019684,CUST4421,2359.29,2026-05-17 16:30:00,Credit Card,Clothing,35,2191,Tablet,Kolkata,21,3,0,0,0,1
TXN019685,CUST5215,68.25,2026-05-17 16:40:00,Credit Card,Sports,52,365,Desktop,Hyderabad,82,3,0,0,1,0
TXN019686,CUST3721,473.24,2026-05-17 16:50:00,Wallet,Beauty,60,299,Tablet,Bhubaneswar,41,3,1,1,0,1
TXN019687,CUST9314,494.05,2026-05-17 17:00:00,Credit Card,Sports,30,41,Desktop,Bhubaneswar,12,8,1,0,0,0
TXN019688,CUST4253,79.07,2026-05-17 17:10:00,Credit Card,Beauty,54,1066,Desktop,Bhubaneswar,2,1,0,0,0,0
TXN019689,CUST1788,996.06,2026-05-17 17:20:00,Net Banking,Grocery,25,2231,Tablet,Delhi,30,0,0,0,1,0
TXN019690,CUST1256,1151.21,2026-05-17 17:30:00,Credit Card,Grocery,21,1359,Desktop,Delhi,30,3,1,1,0,1
TXN019691,CUST5025,101.37,2026-05-17 17:40:00,UPI,Home,25,300,Tablet,Pune,28,3,0,0,0,0
TXN019692,CUST6956,1088.94,2026-05-17 17:50:00,UPI,Sports,68,2261,Desktop,Kolkata,73,0,0,1,1,1
TXN019693,CUST7741,209.77,2026-05-17 18:00:00,Net Banking,Clothing,27,757,Desktop,Hyderabad,50,6,1,0,0,0
TXN019694,CUST4654,708.97,2026-05-17 18:10:00,Credit Card,Beauty,49,566,Mobile,Delhi,3,8,0,0,0,0
TXN019695,CUST8660,614.06,2026-05-17 18:20:00,Net Banking,Home,65,95,Mobile,Bangalore,11,8,1,0,0,1
TXN019696,CUST4251,627.0,2026-05-17 18:30:00,Credit Card,Electronics,52,704,Mobile,Hyderabad,40,3,0,0,1,1
TXN019697,CUST6268,58.5,2026-05-17 18:40:00,Credit Card,Beauty,34,2023,Desktop,Bangalore,97,9,0,0,0,0
TXN019698,CUST8176,91.97,2026-05-17 18:50:00,Credit Card,Beauty,27,1202,Tablet,Pune,12,2,0,0,0,0
TXN019699,CUST8562,612.72,2026-05-17 19:00:00,UPI,Sports,59,1550,Tablet,Bhubaneswar,98,2,1,1,0,1
TXN019700,CUST9799,837.14,2026-05-17 19:10:00,UPI,Electronics,39,2305,Mobile,Bhubaneswar,58,0,0,0,1,0
TXN019701,CUST5426,195.75,2026-05-17 19:20:00,Debit Card,Sports,31,1750,Mobile,Pune,7,7,0,0,1,0
TXN019702,CUST4927,1944.74,2026-05-17 19:30:00,Net Banking,Home,62,1349,Tablet,Chennai,8,9,0,0,0,1
TXN019703,CUST6326,260.22,2026-05-17 19:40:00,Wallet,Grocery,22,739,Mobile,Bangalore,53,3,0,1,0,0
TXN019704,CUST3152,348.98,2026-05-17 19:50:00,Net Banking,Home,33,2296,Tablet,Bhubaneswar,64,5,0,0,0,0
TXN019705,CUST9738,418.97,2026-05-17 20:00:00,Net Banking,Beauty,44,1847,Tablet,Pune,89,3,1,0,1,0
TXN019706,CUST8888,627.32,2026-05-17 20:10:00,UPI,Beauty,19,328,Desktop,Hyderabad,29,1,0,0,0,0
TXN019707,CUST6474,445.64,2026-05-17 20:20:00,Credit Card,Grocery,29,1868,Desktop,Bhubaneswar,27,6,0,0,1,0
TXN019708,CUST1488,364.03,2026-05-17 20:30:00,Net Banking,Electronics,48,1011,Tablet,Bhubaneswar,0,1,0,0,0,0
TXN019709,CUST2822,446.0,2026-05-17 20:40:00,Net Banking,Beauty,45,744,Mobile,Kolkata,29,6,0,0,0,0
TXN019710,CUST8760,620.82,2026-05-17 20:50:00,Net Banking,Clothing,51,1543,Desktop,Delhi,31,6,0,0,0,0
TXN019711,CUST6622,627.69,2026-05-17 21:00:00,Debit Card,Sports,67,2067,Desktop,Kolkata,50,1,0,0,0,0
TXN019712,CUST4121,651.61,2026-05-17 21:10:00,UPI,Beauty,32,1722,Tablet,Bhubaneswar,1,1,0,0,1,0
TXN019713,CUST4774,490.25,2026-05-17 21:20:00,UPI,Grocery,61,1703,Tablet,Bangalore,97,6,0,1,1,1
TXN019714,CUST7446,978.95,2026-05-17 21:30:00,Debit Card,Clothing,67,1915,Tablet,Bangalore,76,2,0,0,1,0
TXN019715,CUST4452,581.45,2026-05-17 21:40:00,Debit Card,Sports,27,1914,Tablet,Mumbai,24,3,0,0,0,0
TXN019716,CUST9841,657.74,2026-05-17 21:50:00,Debit Card,Beauty,20,927,Mobile,Hyderabad,43,4,0,0,1,1
TXN019717,CUST9839,733.08,2026-05-17 22:00:00,Debit Card,Clothing,67,588,Tablet,Hyderabad,7,2,0,0,0,0
TXN019718,CUST6481,921.94,2026-05-17 22:10:00,UPI,Beauty,45,1651,Mobile,Pune,2,0,0,0,0,0
TXN019719,CUST9572,1126.27,2026-05-17 22:20:00,Debit Card,Home,45,933,Mobile,Mumbai,33,6,0,0,0,1
TXN019720,CUST8833,456.43,2026-05-17 22:30:00,UPI,Grocery,26,107,Tablet,Kolkata,11,5,0,0,1,0
TXN019721,CUST8117,848.92,2026-05-17 22:40:00,Credit Card,Grocery,21,416,Mobile,Bhubaneswar,1,7,1,0,0,1
TXN019722,CUST5887,1569.08,2026-05-17 22:50:00,Net Banking,Electronics,20,1557,Mobile,Kolkata,73,4,0,0,1,1
TXN019723,CUST3990,197.67,2026-05-17 23:00:00,Wallet,Beauty,23,1943,Desktop,Mumbai,57,9,0,0,0,0
TXN019724,CUST4447,474.27,2026-05-17 23:10:00,UPI,Grocery,28,1774,Mobile,Hyderabad,67,6,0,0,1,0
TXN019725,CUST1221,352.58,2026-05-17 23:20:00,UPI,Home,47,1727,Tablet,Mumbai,16,6,1,0,0,0
TXN019726,CUST8618,1741.72,2026-05-17 23:30:00,Wallet,Sports,48,116,Desktop,Pune,41,0,0,0,0,0
TXN019727,CUST7588,140.98,2026-05-17 23:40:00,Credit Card,Beauty,36,736,Tablet,Bangalore,54,2,1,0,0,0
TXN019728,CUST1617,256.45,2026-05-17 23:50:00,Credit Card,Clothing,68,703,Tablet,Kolkata,39,5,0,0,0,0
TXN019729,CUST3570,1750.13,2026-05-18 00:00:00,Net Banking,Electronics,68,1008,Tablet,Bangalore,31,8,0,0,0,1
TXN019730,CUST7309,578.22,2026-05-18 00:10:00,Debit Card,Home,66,1144,Tablet,Pune,66,1,0,0,0,0
TXN019731,CUST3755,766.86,2026-05-18 00:20:00,Net Banking,Beauty,25,2439,Desktop,Hyderabad,23,4,0,0,0,0
TXN019732,CUST3790,394.96,2026-05-18 00:30:00,Wallet,Clothing,31,2209,Tablet,Bhubaneswar,11,3,0,0,0,0
TXN019733,CUST8826,726.81,2026-05-18 00:40:00,Debit Card,Beauty,43,1813,Desktop,Mumbai,92,7,0,0,1,1
TXN019734,CUST4309,452.45,2026-05-18 00:50:00,Debit Card,Sports,43,919,Desktop,Bhubaneswar,39,2,0,1,0,0
TXN019735,CUST8152,166.33,2026-05-18 01:00:00,Wallet,Clothing,32,1010,Tablet,Hyderabad,47,2,1,0,0,0
TXN019736,CUST5054,2089.3,2026-05-18 01:10:00,UPI,Beauty,36,684,Desktop,Hyderabad,50,5,0,0,1,1
TXN019737,CUST8056,516.09,2026-05-18 01:20:00,Net Banking,Sports,23,1601,Tablet,Chennai,74,1,0,0,0,0
TXN019738,CUST8424,624.77,2026-05-18 01:30:00,Wallet,Beauty,45,802,Desktop,Pune,9,3,0,0,1,1
TXN019739,CUST8681,374.33,2026-05-18 01:40:00,Wallet,Beauty,32,1654,Mobile,Bangalore,98,9,0,0,1,0
TXN019740,CUST7508,2279.35,2026-05-18 01:50:00,Net Banking,Clothing,67,1870,Mobile,Chennai,71,7,0,1,1,1
TXN019741,CUST1224,870.61,2026-05-18 02:00:00,Wallet,Sports,23,1600,Tablet,Delhi,46,0,1,0,1,0
TXN019742,CUST8139,386.53,2026-05-18 02:10:00,UPI,Electronics,45,427,Mobile,Mumbai,5,6,1,0,0,0
TXN019743,CUST9136,640.31,2026-05-18 02:20:00,Net Banking,Beauty,50,543,Mobile,Kolkata,80,6,0,0,0,0
TXN019744,CUST4350,200.18,2026-05-18 02:30:00,Wallet,Clothing,47,1600,Tablet,Mumbai,9,2,0,0,0,0
TXN019745,CUST4827,453.85,2026-05-18 02:40:00,Debit Card,Electronics,64,42,Desktop,Hyderabad,21,4,0,0,0,0
TXN019746,CUST2403,303.68,2026-05-18 02:50:00,Net Banking,Home,26,84,Mobile,Mumbai,19,4,0,1,0,0
TXN019747,CUST5212,121.19,2026-05-18 03:00:00,Wallet,Beauty,67,964,Desktop,Kolkata,78,7,0,0,0,0
TXN019748,CUST1409,560.35,2026-05-18 03:10:00,UPI,Grocery,58,1552,Mobile,Bhubaneswar,73,1,0,0,1,0
TXN019749,CUST2916,338.54,2026-05-18 03:20:00,Debit Card,Clothing,32,1798,Desktop,Hyderabad,85,0,0,0,0,0
TXN019750,CUST5067,2169.45,2026-05-18 03:30:00,UPI,Home,31,2311,Desktop,Delhi,63,5,0,0,1,1
TXN019751,CUST3859,112.34,2026-05-18 03:40:00,Wallet,Home,20,456,Tablet,Delhi,20,3,0,0,0,0
TXN019752,CUST8072,321.26,2026-05-18 03:50:00,Debit Card,Sports,46,682,Mobile,Mumbai,87,3,0,0,0,0
TXN019753,CUST3051,647.6,2026-05-18 04:00:00,Net Banking,Grocery,18,2283,Tablet,Pune,90,0,0,0,0,0
TXN019754,CUST4701,1217.1,2026-05-18 04:10:00,Debit Card,Clothing,51,2446,Tablet,Chennai,4,1,0,0,1,0
TXN019755,CUST9214,315.48,2026-05-18 04:20:00,UPI,Electronics,46,1196,Desktop,Hyderabad,71,1,1,0,0,0
TXN019756,CUST3968,4896.08,2026-05-18 04:30:00,Credit Card,Sports,31,695,Desktop,Hyderabad,15,5,0,1,0,1
TXN019757,CUST9936,335.82,2026-05-18 04:40:00,Wallet,Grocery,59,2316,Tablet,Bhubaneswar,84,6,0,0,1,0
TXN019758,CUST1601,179.8,2026-05-18 04:50:00,Credit Card,Grocery,42,1562,Desktop,Mumbai,57,1,0,0,0,0
TXN019759,CUST8934,436.17,2026-05-18 05:00:00,Wallet,Home,27,2137,Desktop,Chennai,79,7,0,0,1,0
TXN019760,CUST6274,3029.24,2026-05-18 05:10:00,Credit Card,Grocery,49,1786,Mobile,Chennai,5,0,0,0,0,0
TXN019761,CUST2842,1382.95,2026-05-18 05:20:00,Debit Card,Beauty,36,781,Tablet,Bhubaneswar,29,3,0,0,0,1
TXN019762,CUST3662,2777.79,2026-05-18 05:30:00,Debit Card,Clothing,54,393,Desktop,Hyderabad,67,5,0,0,0,1
TXN019763,CUST9674,2039.12,2026-05-18 05:40:00,Net Banking,Grocery,43,865,Tablet,Bhubaneswar,91,3,0,0,0,1
TXN019764,CUST5036,3196.9,2026-05-18 05:50:00,Debit Card,Electronics,66,581,Mobile,Delhi,75,3,0,1,1,1
TXN019765,CUST3639,502.76,2026-05-18 06:00:00,Debit Card,Beauty,20,2117,Mobile,Kolkata,21,5,0,0,0,0
TXN019766,CUST6526,3224.56,2026-05-18 06:10:00,Credit Card,Clothing,19,2025,Mobile,Mumbai,87,3,0,0,0,1
TXN019767,CUST6368,761.93,2026-05-18 06:20:00,Wallet,Clothing,67,1589,Mobile,Pune,34,8,1,0,0,1
TXN019768,CUST8143,968.08,2026-05-18 06:30:00,Debit Card,Electronics,19,2418,Desktop,Hyderabad,62,6,0,0,1,0
TXN019769,CUST7103,2091.57,2026-05-18 06:40:00,Debit Card,Electronics,50,1733,Desktop,Bhubaneswar,69,7,0,0,0,1
TXN019770,CUST4825,5161.3,2026-05-18 06:50:00,UPI,Beauty,22,1443,Mobile,Hyderabad,71,8,0,0,0,1
TXN019771,CUST6670,2698.31,2026-05-18 07:00:00,Credit Card,Sports,26,2059,Mobile,Pune,87,6,0,0,0,1
TXN019772,CUST5796,137.12,2026-05-18 07:10:00,Debit Card,Sports,23,463,Tablet,Hyderabad,60,1,0,0,0,0
TXN019773,CUST4608,513.54,2026-05-18 07:20:00,Debit Card,Beauty,27,1037,Mobile,Chennai,3,0,0,1,0,0
TXN019774,CUST7878,501.47,2026-05-18 07:30:00,Net Banking,Electronics,33,47,Tablet,Hyderabad,82,5,0,0,0,0
TXN019775,CUST2018,178.25,2026-05-18 07:40:00,UPI,Beauty,40,72,Tablet,Bhubaneswar,27,6,0,0,0,0
TXN019776,CUST6349,156.87,2026-05-18 07:50:00,Wallet,Grocery,68,402,Mobile,Delhi,17,9,0,0,0,0
TXN019777,CUST5760,291.95,2026-05-18 08:00:00,Credit Card,Electronics,40,883,Desktop,Hyderabad,17,6,0,1,1,0
TXN019778,CUST2311,1022.36,2026-05-18 08:10:00,Wallet,Home,45,2422,Desktop,Mumbai,15,3,0,1,1,1
TXN019779,CUST3500,1137.29,2026-05-18 08:20:00,Debit Card,Grocery,21,387,Tablet,Pune,52,9,0,0,1,1
TXN019780,CUST3667,361.47,2026-05-18 08:30:00,Net Banking,Grocery,51,768,Tablet,Mumbai,86,0,0,0,0,0
TXN019781,CUST7034,73.34,2026-05-18 08:40:00,UPI,Grocery,21,8,Tablet,Hyderabad,30,6,1,0,0,0
TXN019782,CUST6230,583.71,2026-05-18 08:50:00,Credit Card,Grocery,58,1755,Mobile,Chennai,64,6,0,0,1,0
TXN019783,CUST5834,2485.14,2026-05-18 09:00:00,UPI,Clothing,31,596,Tablet,Kolkata,14,4,0,0,0,1
TXN019784,CUST2546,246.57,2026-05-18 09:10:00,UPI,Grocery,69,824,Tablet,Pune,90,5,0,0,0,0
TXN019785,CUST3145,2423.43,2026-05-18 09:20:00,UPI,Electronics,55,660,Tablet,Hyderabad,47,4,0,0,1,1
TXN019786,CUST3163,472.21,2026-05-18 09:30:00,Wallet,Electronics,44,986,Tablet,Hyderabad,48,8,0,0,0,0
TXN019787,CUST4012,1399.26,2026-05-18 09:40:00,UPI,Grocery,57,1666,Mobile,Chennai,0,2,1,0,0,1
TXN019788,CUST5444,1581.74,2026-05-18 09:50:00,Debit Card,Sports,32,1466,Mobile,Mumbai,64,7,1,0,1,1
TXN019789,CUST4423,288.88,2026-05-18 10:00:00,Debit Card,Clothing,63,1386,Mobile,Mumbai,75,9,0,0,0,0
TXN019790,CUST8179,448.86,2026-05-18 10:10:00,Debit Card,Grocery,54,841,Mobile,Pune,67,3,1,0,1,1
TXN019791,CUST4559,918.08,2026-05-18 10:20:00,Net Banking,Sports,20,245,Mobile,Kolkata,31,0,0,0,1,0
TXN019792,CUST3686,496.16,2026-05-18 10:30:00,Net Banking,Sports,41,192,Desktop,Bangalore,17,6,0,0,0,0
TXN019793,CUST3332,139.59,2026-05-18 10:40:00,UPI,Grocery,41,2366,Mobile,Bangalore,43,8,0,1,1,1
TXN019794,CUST7066,562.47,2026-05-18 10:50:00,Credit Card,Clothing,51,18,Mobile,Mumbai,69,8,0,0,1,1
TXN019795,CUST2656,843.97,2026-05-18 11:00:00,Net Banking,Grocery,47,913,Desktop,Delhi,44,2,0,0,0,0
TXN019796,CUST7779,335.49,2026-05-18 11:10:00,Wallet,Home,62,1160,Mobile,Mumbai,47,5,1,0,0,0
TXN019797,CUST7038,138.59,2026-05-18 11:20:00,Debit Card,Sports,53,1638,Desktop,Pune,33,5,0,0,0,0
TXN019798,CUST9736,2983.32,2026-05-18 11:30:00,UPI,Electronics,27,1762,Desktop,Delhi,35,2,0,0,1,0
TXN019799,CUST9583,853.27,2026-05-18 11:40:00,Wallet,Clothing,32,637,Mobile,Pune,28,8,0,0,0,0
TXN019800,CUST6289,1571.89,2026-05-18 11:50:00,Wallet,Clothing,35,1224,Tablet,Chennai,49,3,0,0,0,1
TXN019801,CUST7220,602.87,2026-05-18 12:00:00,Credit Card,Electronics,69,143,Desktop,Hyderabad,36,3,0,0,0,0
TXN019802,CUST1296,525.74,2026-05-18 12:10:00,Debit Card,Beauty,51,775,Tablet,Mumbai,92,8,1,0,0,1
TXN019803,CUST7473,1688.07,2026-05-18 12:20:00,Debit Card,Home,46,1078,Tablet,Pune,47,2,0,0,0,0
TXN019804,CUST2086,442.63,2026-05-18 12:30:00,Net Banking,Beauty,27,2032,Mobile,Bangalore,1,0,0,0,1,0
TXN019805,CUST7359,380.44,2026-05-18 12:40:00,Net Banking,Beauty,51,1482,Mobile,Pune,63,9,0,0,0,0
TXN019806,CUST6194,1386.04,2026-05-18 12:50:00,Wallet,Grocery,25,461,Tablet,Bhubaneswar,76,3,0,0,1,1
TXN019807,CUST6805,1894.72,2026-05-18 13:00:00,Wallet,Electronics,26,2286,Mobile,Bangalore,14,9,0,0,0,1
TXN019808,CUST7722,302.86,2026-05-18 13:10:00,Wallet,Grocery,24,1837,Desktop,Pune,47,8,0,0,0,0
TXN019809,CUST1495,1149.69,2026-05-18 13:20:00,Debit Card,Home,60,269,Desktop,Hyderabad,76,4,1,0,0,1
TXN019810,CUST3995,133.46,2026-05-18 13:30:00,Wallet,Grocery,20,1669,Tablet,Chennai,69,3,0,0,1,0
TXN019811,CUST1093,436.91,2026-05-18 13:40:00,Debit Card,Electronics,39,840,Tablet,Bangalore,34,1,0,1,1,0
TXN019812,CUST5324,831.31,2026-05-18 13:50:00,Net Banking,Clothing,24,2039,Mobile,Bhubaneswar,53,6,0,0,0,0
TXN019813,CUST7393,274.88,2026-05-18 14:00:00,Credit Card,Grocery,30,887,Desktop,Hyderabad,54,0,1,0,1,0
TXN019814,CUST6510,880.01,2026-05-18 14:10:00,Net Banking,Electronics,48,1333,Desktop,Bangalore,23,4,1,0,0,1
TXN019815,CUST1720,755.64,2026-05-18 14:20:00,Debit Card,Sports,19,1039,Desktop,Bhubaneswar,61,6,0,0,0,0
TXN019816,CUST6075,868.59,2026-05-18 14:30:00,Debit Card,Clothing,43,2009,Desktop,Bhubaneswar,86,5,0,0,0,0
TXN019817,CUST7325,1268.82,2026-05-18 14:40:00,Net Banking,Clothing,54,593,Desktop,Bangalore,24,8,1,0,0,1
TXN019818,CUST6099,435.19,2026-05-18 14:50:00,Net Banking,Clothing,46,1339,Mobile,Bangalore,0,2,0,0,0,0
TXN019819,CUST5026,195.07,2026-05-18 15:00:00,Debit Card,Clothing,42,1246,Mobile,Bhubaneswar,51,1,0,0,0,0
TXN019820,CUST6057,283.85,2026-05-18 15:10:00,UPI,Electronics,29,1453,Tablet,Hyderabad,38,3,0,0,0,0
TXN019821,CUST7810,334.17,2026-05-18 15:20:00,Net Banking,Electronics,24,1518,Desktop,Kolkata,64,1,1,1,0,0
TXN019822,CUST2106,4160.61,2026-05-18 15:30:00,Wallet,Home,41,1990,Mobile,Hyderabad,79,5,0,0,0,1
TXN019823,CUST6305,120.91,2026-05-18 15:40:00,Net Banking,Grocery,43,44,Mobile,Delhi,28,5,0,0,1,0
TXN019824,CUST8734,209.49,2026-05-18 15:50:00,Credit Card,Sports,61,1589,Mobile,Kolkata,28,9,0,0,0,0
TXN019825,CUST7674,211.3,2026-05-18 16:00:00,Debit Card,Grocery,36,2079,Tablet,Mumbai,42,6,0,0,0,0
TXN019826,CUST9614,2379.4,2026-05-18 16:10:00,Credit Card,Clothing,59,801,Mobile,Bhubaneswar,91,3,0,0,0,1
TXN019827,CUST3005,635.95,2026-05-18 16:20:00,Credit Card,Grocery,45,726,Tablet,Bangalore,31,6,0,0,0,0
TXN019828,CUST6261,164.37,2026-05-18 16:30:00,UPI,Electronics,55,2324,Desktop,Kolkata,48,4,0,0,1,0
TXN019829,CUST1763,537.17,2026-05-18 16:40:00,Net Banking,Sports,25,1037,Mobile,Kolkata,88,9,0,1,0,1
TXN019830,CUST6691,358.26,2026-05-18 16:50:00,Wallet,Beauty,64,1135,Tablet,Hyderabad,39,9,0,0,0,0
TXN019831,CUST8059,331.64,2026-05-18 17:00:00,Net Banking,Beauty,47,914,Desktop,Bhubaneswar,69,9,1,0,0,0
TXN019832,CUST5479,908.25,2026-05-18 17:10:00,Debit Card,Sports,32,936,Desktop,Delhi,41,4,0,0,0,0
TXN019833,CUST5198,318.0,2026-05-18 17:20:00,Net Banking,Home,32,2451,Desktop,Chennai,68,1,0,0,0,0
TXN019834,CUST5023,902.5,2026-05-18 17:30:00,UPI,Grocery,38,342,Mobile,Pune,17,7,0,1,1,1
TXN019835,CUST5205,945.07,2026-05-18 17:40:00,Wallet,Electronics,56,1492,Tablet,Chennai,59,4,1,0,0,1
TXN019836,CUST4641,200.4,2026-05-18 17:50:00,Debit Card,Home,55,408,Tablet,Bhubaneswar,42,1,0,0,0,0
TXN019837,CUST4543,295.24,2026-05-18 18:00:00,Debit Card,Sports,34,707,Desktop,Bhubaneswar,97,8,0,1,0,0
TXN019838,CUST6591,469.47,2026-05-18 18:10:00,Credit Card,Clothing,36,693,Tablet,Delhi,21,3,0,0,0,0
TXN019839,CUST8243,4434.75,2026-05-18 18:20:00,Debit Card,Sports,28,338,Mobile,Bangalore,79,2,0,0,1,0
TXN019840,CUST7116,469.26,2026-05-18 18:30:00,UPI,Grocery,65,47,Mobile,Mumbai,36,0,0,0,0,0
TXN019841,CUST7333,672.12,2026-05-18 18:40:00,Credit Card,Electronics,39,1965,Desktop,Bhubaneswar,45,8,0,0,0,0
TXN019842,CUST1761,398.81,2026-05-18 18:50:00,Net Banking,Clothing,28,880,Desktop,Delhi,45,9,0,0,0,0
TXN019843,CUST3407,262.97,2026-05-18 19:00:00,Wallet,Beauty,19,1812,Tablet,Kolkata,93,2,1,0,0,0
TXN019844,CUST1885,240.57,2026-05-18 19:10:00,Wallet,Sports,50,1054,Tablet,Hyderabad,46,7,0,0,1,0
TXN019845,CUST7222,637.73,2026-05-18 19:20:00,Debit Card,Electronics,59,1961,Tablet,Chennai,79,4,1,0,1,1
TXN019846,CUST3643,869.61,2026-05-18 19:30:00,Wallet,Grocery,21,1122,Tablet,Chennai,70,3,0,0,0,0
