transaction_id,customer_id,transaction_amount,transaction_time,payment_method,product_category,customer_age,account_age_days,device_type,customer_location,previous_transaction_count,failed_transaction_count,is_new_device,is_new_location,night_transaction,is_fraud,transaction_hour,amount_log,failure_rate,customer_avg_amount,amount_deviation,risk_signal_score
TXN028193,CUST1598,2978.18,2026-07-15 18:40:00,Wallet,Clothing,33,2315,Desktop,Kolkata,56,8,0,0,0,1,18,7.999403373848613,0.14035087719298245,822.73875,3.6154423960266526,2.280701754385965
TXN028194,CUST3195,544.64,2026-07-15 18:50:00,Debit Card,Home,46,1938,Mobile,Kolkata,66,8,0,0,0,0,18,6.30195941762492,0.11940298507462686,380.89750000000004,1.4261418312505316,1.2388059701492538
TXN028195,CUST1069,107.17,2026-07-15 19:00:00,Wallet,Electronics,57,1880,Desktop,Kolkata,66,8,0,0,1,0,19,4.683704063642198,0.11940298507462686,575.2222222222222,0.18598727342846125,0.7388059701492538
TXN028196,CUST9139,881.02,2026-07-15 19:10:00,Debit Card,Sports,46,2022,Tablet,Bhubaneswar,17,8,1,0,0,1,19,6.782214731486662,0.4444444444444444,901.676,0.9760091106886634,2.888888888888889
TXN028197,CUST4659,110.35,2026-07-15 19:20:00,Credit Card,Sports,50,2367,Tablet,Pune,71,8,0,0,0,0,19,4.712678393703377,0.1111111111111111,823.6490909090909,0.1338144929964701,0.2222222222222222
TXN028198,CUST6634,434.21,2026-07-15 19:30:00,Credit Card,Beauty,42,283,Desktop,Hyderabad,84,2,0,1,1,0,19,6.07582867321892,0.023529411764705882,572.17,0.7575588394368163,1.5470588235294118
TXN028199,CUST3281,131.95,2026-07-15 19:40:00,Net Banking,Sports,37,405,Mobile,Delhi,50,9,0,0,1,0,19,4.889973117689029,0.17647058823529413,1161.012,0.11355304420264162,0.8529411764705883
TXN028200,CUST7822,195.77,2026-07-15 19:50:00,Net Banking,Electronics,43,1611,Tablet,Mumbai,75,3,0,0,0,0,19,5.282035533973754,0.039473684210526314,494.9157142857143,0.3947646633500509,0.07894736842105263
TXN028201,CUST4682,573.06,2026-07-15 20:00:00,UPI,Clothing,47,689,Tablet,Pune,68,7,0,0,0,0,20,6.352733920473451,0.10144927536231885,874.5125,0.6545423394868719,1.2028985507246377
TXN028202,CUST3683,607.23,2026-07-15 20:10:00,Credit Card,Sports,68,464,Tablet,Delhi,42,5,0,0,0,0,20,6.410553099906428,0.11627906976744186,956.3033333333333,0.6343130529856438,1.2325581395348837
TXN028203,CUST5562,134.87,2026-07-15 20:20:00,Net Banking,Sports,35,2410,Desktop,Hyderabad,18,7,0,0,1,0,20,4.911698546236233,0.3684210526315789,202.79857142857142,0.6617808900945612,1.236842105263158
TXN028204,CUST5652,558.74,2026-07-15 20:30:00,Debit Card,Home,22,1066,Desktop,Bhubaneswar,56,5,0,0,0,0,20,6.327472390200925,0.08771929824561403,626.6844444444445,0.8901606610540328,1.1754385964912282
TXN028205,CUST5931,87.13,2026-07-15 20:40:00,Credit Card,Beauty,20,937,Tablet,Chennai,49,2,0,0,0,0,20,4.478812997111569,0.04,1985.45,0.04386216617584132,0.08
TXN028206,CUST5713,1503.31,2026-07-15 20:50:00,Credit Card,Beauty,38,2068,Tablet,Delhi,25,6,1,0,0,1,20,7.316089600291867,0.23076923076923078,610.4655555555556,2.458535867378738,3.4615384615384617
TXN028207,CUST6413,497.64,2026-07-15 21:00:00,Debit Card,Beauty,36,858,Mobile,Bangalore,94,0,1,0,1,0,21,6.211884392500595,0.0,669.5491666666667,0.7421379739740684,1.5
TXN028208,CUST6600,481.0,2026-07-15 21:10:00,Debit Card,Beauty,56,1026,Tablet,Kolkata,64,4,0,0,0,0,21,6.1779441140506,0.06153846153846154,459.25,1.0450841933731667,0.12307692307692308
TXN028209,CUST5103,212.67,2026-07-15 21:20:00,Credit Card,Clothing,25,613,Mobile,Delhi,88,0,0,0,0,0,21,5.364432768754897,0.0,453.43571428571425,0.46798698542933936,0.0
TXN028210,CUST3075,227.64,2026-07-15 21:30:00,UPI,Home,27,2128,Tablet,Mumbai,96,4,0,0,0,0,21,5.432148714181557,0.041237113402061855,861.6016666666666,0.26389932780870273,0.08247422680412371
TXN028211,CUST1782,1136.17,2026-07-15 21:40:00,Credit Card,Electronics,52,2115,Desktop,Delhi,96,3,0,0,0,1,21,7.036297998844981,0.030927835051546393,1177.7955555555554,0.963839738490135,2.0618556701030926
TXN028212,CUST4806,712.24,2026-07-15 21:50:00,Credit Card,Beauty,57,2141,Mobile,Kolkata,19,3,0,0,0,0,21,6.569817969665846,0.15,410.4975,1.7308489115972758,1.3
TXN028213,CUST2057,1246.9,2026-07-15 22:00:00,UPI,Sports,40,2133,Tablet,Bangalore,47,4,0,0,0,1,22,7.129217417513809,0.08333333333333333,916.8433333333332,1.358510711704612,2.166666666666667
TXN028214,CUST3054,237.67,2026-07-15 22:10:00,Credit Card,Beauty,59,983,Desktop,Mumbai,73,6,0,0,0,0,22,5.475081844675453,0.08108108108108109,811.315,0.2925835420988163,0.16216216216216217
TXN028215,CUST3109,391.66,2026-07-15 22:20:00,Debit Card,Sports,38,237,Desktop,Kolkata,56,8,0,0,0,0,22,5.972944097470603,0.14035087719298245,584.875,0.668504373799872,0.2807017543859649
TXN028216,CUST8283,669.43,2026-07-15 22:30:00,Wallet,Sports,46,1501,Desktop,Hyderabad,28,2,0,0,0,0,22,6.50791929756999,0.06896551724137931,623.9783333333334,1.071125132337921,1.1379310344827587
TXN028217,CUST2320,392.39,2026-07-15 22:40:00,Debit Card,Sports,50,1923,Desktop,Mumbai,78,8,1,0,1,0,22,5.974801486211443,0.10126582278481013,308.32,1.268556834346308,1.7025316455696202
TXN028218,CUST8849,763.8,2026-07-15 22:50:00,UPI,Grocery,41,1442,Tablet,Delhi,65,0,0,0,0,0,22,6.639614361737191,0.0,807.3888888888889,0.9448422788811764,1.0
TXN028219,CUST5417,269.8,2026-07-15 23:00:00,UPI,Beauty,21,1546,Tablet,Delhi,3,6,0,0,0,0,23,5.60138054103812,1.5,300.724,0.8941946944890032,3.0
TXN028220,CUST4699,145.44,2026-07-15 23:10:00,UPI,Grocery,62,1349,Mobile,Pune,41,8,0,0,0,0,23,4.986615788252036,0.19047619047619047,1172.735,0.12391212667254535,0.38095238095238093
TXN028221,CUST1732,728.61,2026-07-15 23:20:00,Credit Card,Electronics,68,2173,Mobile,Kolkata,66,5,1,0,1,1,23,6.592510144806544,0.07462686567164178,478.1600000000001,1.5205985474580515,2.6492537313432836
TXN028222,CUST7562,113.8,2026-07-15 23:30:00,UPI,Sports,67,381,Tablet,Delhi,72,1,0,0,0,0,23,4.743191483885466,0.0136986301369863,390.15166666666664,0.29093574103821623,0.0273972602739726
TXN028223,CUST4549,3789.55,2026-07-15 23:40:00,Debit Card,Clothing,46,492,Mobile,Bhubaneswar,54,7,0,1,0,1,23,8.240266406281277,0.12727272727272726,1141.0445454545454,3.3182155766890165,3.2545454545454544
TXN028224,CUST7163,355.29,2026-07-15 23:50:00,Debit Card,Beauty,60,2426,Desktop,Mumbai,89,2,0,1,0,0,23,5.875745005981608,0.022222222222222223,782.2171428571429,0.4536289881295463,1.0444444444444445
TXN028225,CUST7555,329.37,2026-07-16 00:00:00,UPI,Clothing,42,1916,Desktop,Bangalore,57,1,0,0,1,0,0,5.800213238492865,0.017241379310344827,1493.824,0.2203403210010008,0.5344827586206896
TXN028226,CUST6378,611.58,2026-07-16 00:10:00,Wallet,Grocery,62,879,Mobile,Delhi,45,8,0,0,0,0,0,6.417679546134743,0.17391304347826086,453.979,1.3441939078506921,1.3478260869565217
TXN028227,CUST9796,742.25,2026-07-16 00:20:00,UPI,Clothing,67,506,Tablet,Pune,33,7,0,0,1,1,0,6.6110324618782075,0.20588235294117646,965.967,0.7676063402370505,1.9117647058823528
TXN028228,CUST2722,301.91,2026-07-16 00:30:00,Debit Card,Beauty,63,2255,Desktop,Bhubaneswar,43,0,0,0,0,0,0,5.713435731684339,0.0,2175.506,0.1387131485049892,0.0
TXN028229,CUST3812,597.97,2026-07-16 00:40:00,Credit Card,Home,39,1140,Mobile,Bhubaneswar,77,1,0,0,0,0,0,6.395211513388777,0.01282051282051282,577.235,1.0341297223447214,1.0256410256410255
TXN028230,CUST8537,290.42,2026-07-16 00:50:00,Net Banking,Home,26,125,Tablet,Chennai,5,0,0,0,0,0,0,5.674765525585708,0.0,1032.6414285714286,0.28096784046415657,0.0
TXN028231,CUST3278,1673.65,2026-07-16 01:00:00,Net Banking,Clothing,57,1264,Tablet,Bangalore,27,9,0,0,0,1,1,7.423359467201101,0.32142857142857145,1344.748,1.2436578022036815,2.642857142857143
TXN028232,CUST3350,1145.08,2026-07-16 01:10:00,Wallet,Electronics,23,246,Tablet,Bhubaneswar,67,2,0,0,0,0,1,7.044102702866141,0.029411764705882353,1184.97,0.965521893471167,2.0588235294117645
TXN028233,CUST4623,294.51,2026-07-16 01:20:00,Debit Card,Beauty,27,1432,Desktop,Hyderabad,60,9,0,0,0,0,1,5.688702677221108,0.14754098360655737,462.91499999999996,0.6348361229966697,0.29508196721311475
TXN028234,CUST7530,325.39,2026-07-16 01:30:00,UPI,Clothing,29,372,Desktop,Pune,75,9,1,0,1,1,1,5.7880929853657195,0.11842105263157894,390.8233333333333,0.8304507984040427,1.736842105263158
TXN028235,CUST1714,277.39,2026-07-16 01:40:00,Debit Card,Grocery,38,1853,Mobile,Chennai,21,0,0,1,0,0,1,5.629023008274912,0.0,407.508,0.6790319895815994,1.0
TXN028236,CUST1924,462.72,2026-07-16 01:50:00,Credit Card,Grocery,26,1358,Desktop,Bhubaneswar,0,8,0,0,0,0,1,6.139280921802201,8.0,551.3,0.8378055404671375,16.0
TXN028237,CUST4162,799.05,2026-07-16 02:00:00,Net Banking,Clothing,51,1378,Desktop,Kolkata,24,3,0,0,0,0,2,6.6846742257148835,0.12,580.0166666666667,1.3752617538223229,1.24
TXN028238,CUST5153,962.65,2026-07-16 02:10:00,Credit Card,Electronics,51,1448,Mobile,Mumbai,8,4,0,0,0,0,2,6.87072815814506,0.4444444444444444,654.5575,1.4684447969857717,1.8888888888888888
TXN028239,CUST5529,557.85,2026-07-16 02:20:00,Debit Card,Home,55,2087,Desktop,Delhi,80,9,0,0,1,0,2,6.32588110083162,0.1111111111111111,848.592,0.6566092901063099,1.7222222222222223
TXN028240,CUST3569,603.96,2026-07-16 02:30:00,Net Banking,Sports,44,946,Desktop,Mumbai,16,3,0,0,0,0,2,6.405162340142623,0.17647058823529413,707.0733333333333,0.8529624991761683,1.3529411764705883
TXN028241,CUST3815,455.3,2026-07-16 02:40:00,UPI,Clothing,42,657,Desktop,Kolkata,78,5,0,0,1,0,2,6.123150487933357,0.06329113924050633,567.2957142857143,0.8011674002719912,0.6265822784810127
TXN028242,CUST7972,1253.78,2026-07-16 02:50:00,Debit Card,Beauty,24,51,Tablet,Kolkata,53,4,0,0,0,1,2,7.134715537394472,0.07407407407407407,644.5566666666667,1.9421687742361886,2.148148148148148
TXN028243,CUST5578,353.9,2026-07-16 03:00:00,UPI,Sports,29,1048,Desktop,Kolkata,82,6,1,0,1,0,3,5.871836059652451,0.07228915662650602,366.8033333333333,0.9621990012778568,1.644578313253012
TXN028244,CUST5462,3414.79,2026-07-16 03:10:00,Net Banking,Beauty,39,369,Tablet,Pune,79,4,0,1,1,1,3,8.136164077608933,0.05,778.6471428571429,4.37991728859026,3.6
TXN028245,CUST1888,1921.69,2026-07-16 03:20:00,Debit Card,Home,50,2082,Desktop,Delhi,42,3,0,1,0,1,3,7.561480526145366,0.06976744186046512,991.1616666666667,1.9368718471620048,3.1395348837209305
TXN028246,CUST6948,370.73,2026-07-16 03:30:00,Net Banking,Beauty,67,1767,Desktop,Pune,38,4,0,0,0,0,3,5.918167784296512,0.10256410256410256,627.948,0.5894445963736271,0.20512820512820512
TXN028247,CUST4478,447.88,2026-07-16 03:40:00,Net Banking,Sports,30,434,Mobile,Bangalore,12,7,0,0,0,0,3,6.106755591442717,0.5384615384615384,1114.4342857142856,0.40152970527814924,1.0769230769230769
TXN028248,CUST4589,24.13,2026-07-16 03:50:00,Debit Card,Sports,30,1094,Desktop,Delhi,30,1,0,0,0,0,3,3.2240623515555007,0.03225806451612903,778.4,0.030959712599435463,0.06451612903225806
TXN028249,CUST2723,141.81,2026-07-16 04:00:00,Wallet,Electronics,35,1091,Desktop,Pune,74,5,0,0,0,0,4,4.961515075464842,0.06666666666666667,214.82333333333335,0.6570651922096776,0.13333333333333333
TXN028250,CUST2258,315.02,2026-07-16 04:10:00,Credit Card,Home,38,1753,Mobile,Bangalore,51,4,0,0,0,0,4,5.755805502723353,0.07692307692307693,324.1133333333333,0.9689544158959953,0.15384615384615385
TXN028251,CUST8026,324.18,2026-07-16 04:20:00,UPI,Electronics,47,813,Tablet,Delhi,45,8,0,0,1,0,4,5.784378875167409,0.17391304347826086,516.0466666666667,0.6269840246528359,0.8478260869565217
TXN028252,CUST9602,831.37,2026-07-16 04:30:00,Net Banking,Beauty,43,1716,Mobile,Hyderabad,20,9,0,0,0,0,4,6.7242770535048,0.42857142857142855,871.2066666666666,0.9531800567143873,1.8571428571428572
TXN028253,CUST3230,1064.51,2026-07-16 04:40:00,Net Banking,Home,35,2165,Desktop,Bangalore,42,8,0,1,0,1,4,6.971208836759764,0.18604651162790697,537.85,1.9755219448826202,3.3720930232558137
TXN028254,CUST8454,95.0,2026-07-16 04:50:00,Debit Card,Beauty,22,1023,Tablet,Bangalore,56,8,0,0,0,0,4,4.564348191467836,0.14035087719298245,620.372,0.15288748125116677,0.2807017543859649
TXN028255,CUST3060,156.92,2026-07-16 05:00:00,UPI,Electronics,59,964,Desktop,Pune,19,0,0,0,0,0,5,5.062088575685172,0.0,437.50200000000007,0.35785469621575267,0.0
TXN028256,CUST4898,126.85,2026-07-16 05:10:00,Credit Card,Home,21,677,Mobile,Delhi,53,9,0,0,0,0,5,4.850857701737196,0.16666666666666666,1731.104,0.07323463256247892,0.3333333333333333
TXN028257,CUST3613,120.14,2026-07-16 05:20:00,Wallet,Electronics,44,1787,Tablet,Bangalore,25,9,0,0,1,0,5,4.7969469015528015,0.34615384615384615,402.51142857142855,0.297736300618145,1.1923076923076923
TXN028258,CUST8015,480.15,2026-07-16 05:30:00,Net Banking,Home,64,1523,Tablet,Kolkata,29,2,0,0,0,0,5,6.17617907180241,0.06666666666666667,588.0727272727273,0.8150946016852371,0.13333333333333333
TXN028259,CUST7698,1272.27,2026-07-16 05:40:00,Debit Card,Beauty,35,1849,Mobile,Hyderabad,87,9,0,0,0,1,5,7.14934367347563,0.10227272727272728,844.3716666666666,1.504983015360108,2.2045454545454546
TXN028260,CUST2802,1790.35,2026-07-16 05:50:00,Net Banking,Home,60,1414,Desktop,Bhubaneswar,14,5,0,0,0,1,5,7.490724804520613,0.3333333333333333,699.814,2.5546721383990616,2.6666666666666665
TXN028261,CUST1677,1611.36,2026-07-16 06:00:00,Net Banking,Sports,54,2384,Tablet,Bhubaneswar,99,5,0,1,0,1,6,7.3854542231952784,0.05,887.3050000000001,1.81397155256359,3.1
TXN028262,CUST9087,75.61,2026-07-16 06:10:00,Wallet,Sports,51,803,Mobile,Bangalore,64,1,0,0,1,0,6,4.33872761652873,0.015384615384615385,948.5575,0.07962656289903455,0.5307692307692308
TXN028263,CUST5713,306.27,2026-07-16 06:20:00,UPI,Electronics,42,2380,Desktop,Chennai,16,4,0,0,0,0,6,5.72772683989966,0.23529411764705882,610.4655555555556,0.5008785813319183,0.47058823529411764
TXN028264,CUST8730,590.5,2026-07-16 06:30:00,Wallet,Grocery,29,1874,Mobile,Delhi,36,3,0,0,1,1,6,6.3826616834184415,0.08108108108108109,636.3842857142856,0.9264426708265255,1.6621621621621623
TXN028265,CUST4004,1054.94,2026-07-16 06:40:00,Wallet,Home,66,1764,Desktop,Bangalore,48,0,0,0,0,0,6,6.962186644470175,0.0,622.4525,1.6920936238125601,2.0
TXN028266,CUST9986,38.79,2026-07-16 06:50:00,Credit Card,Home,49,1915,Mobile,Bhubaneswar,51,3,0,1,1,0,6,3.683615624438837,0.057692307692307696,156.5625,0.24618802062673542,1.6153846153846154
TXN028267,CUST1728,227.37,2026-07-16 07:00:00,Net Banking,Grocery,30,1218,Desktop,Delhi,83,4,1,1,0,1,7,5.4309671206435,0.047619047619047616,581.3683333333333,0.3904230140718503,2.0952380952380953
TXN028268,CUST5734,2121.36,2026-07-16 07:10:00,Wallet,Beauty,58,944,Tablet,Bhubaneswar,80,1,0,0,1,1,7,7.660283956057163,0.012345679012345678,608.658,3.4795901964708085,2.5246913580246915
TXN028269,CUST1190,449.07,2026-07-16 07:20:00,Net Banking,Sports,50,746,Tablet,Hyderabad,56,7,0,0,0,0,7,6.10940312622241,0.12280701754385964,515.725,0.8690696211718031,0.24561403508771928
TXN028270,CUST5994,1957.41,2026-07-16 07:30:00,UPI,Sports,52,231,Tablet,Kolkata,71,1,0,0,1,0,7,7.579888198514121,0.013888888888888888,1469.558888888889,1.3310653621487825,2.5277777777777777
TXN028271,CUST4866,968.42,2026-07-16 07:40:00,Debit Card,Clothing,60,2172,Tablet,Hyderabad,88,0,0,0,0,0,7,6.876697954516794,0.0,739.5211111111112,1.3077547492831623,1.0
TXN028272,CUST7039,270.43,2026-07-16 07:50:00,Net Banking,Grocery,58,973,Desktop,Mumbai,45,7,0,0,0,0,7,5.603704279243263,0.15217391304347827,165.9975,1.6193655593646612,0.30434782608695654
TXN028273,CUST7445,835.56,2026-07-16 08:00:00,UPI,Beauty,46,1962,Desktop,Kolkata,78,8,0,0,0,0,8,6.729298245290333,0.10126582278481013,1092.04625,0.7644324290943771,1.2025316455696202
TXN028274,CUST9829,1464.05,2026-07-16 08:10:00,UPI,Home,25,1739,Desktop,Kolkata,88,7,0,0,0,1,8,7.289644650561596,0.07865168539325842,655.3133333333333,2.2307180513372677,2.157303370786517
TXN028275,CUST5045,342.7,2026-07-16 08:20:00,Net Banking,Beauty,63,1188,Tablet,Hyderabad,41,8,0,0,0,0,8,5.839769183855788,0.19047619047619047,464.67333333333335,0.7359236088244978,0.38095238095238093
TXN028276,CUST7315,244.2,2026-07-16 08:30:00,Credit Card,Beauty,61,127,Desktop,Pune,19,8,0,0,1,0,8,5.5020742040620565,0.4,725.55,0.336109008327025,1.3
TXN028277,CUST6624,172.9,2026-07-16 08:40:00,Wallet,Clothing,30,854,Desktop,Pune,7,7,0,0,0,0,8,5.158480421360237,0.875,732.0771428571428,0.23585512341324438,1.75
TXN028278,CUST5158,1165.7,2026-07-16 08:50:00,Wallet,Home,42,958,Desktop,Pune,75,3,0,0,0,1,8,7.061934529829811,0.039473684210526314,1133.53,1.0274739319365729,2.0789473684210527
TXN028279,CUST5111,1210.88,2026-07-16 09:00:00,Wallet,Beauty,46,1138,Mobile,Pune,44,9,0,0,1,1,9,7.099928151826466,0.2,843.9975000000001,1.432998322480244,2.9
TXN028280,CUST7834,206.47,2026-07-16 09:10:00,Credit Card,Sports,30,1938,Tablet,Kolkata,33,0,0,0,0,0,9,5.334986750905048,0.0,915.256,0.22534095274683058,0.0
TXN028281,CUST4951,141.56,2026-07-16 09:20:00,Net Banking,Beauty,45,781,Mobile,Mumbai,17,0,1,0,1,0,9,4.9597629637225,0.0,746.5977777777778,0.18935315781807807,1.5
TXN028282,CUST6220,272.82,2026-07-16 09:30:00,Wallet,Beauty,60,175,Mobile,Bangalore,89,2,0,1,1,0,9,5.61247095620561,0.022222222222222223,2123.4833333333336,0.12841710533541487,1.5444444444444445
TXN028283,CUST5058,384.16,2026-07-16 09:40:00,Net Banking,Home,28,844,Desktop,Mumbai,23,9,0,0,0,0,9,5.953658832372083,0.375,490.31000000000006,0.78190958865075,0.75
TXN028284,CUST4247,997.28,2026-07-16 09:50:00,Credit Card,Grocery,58,745,Desktop,Pune,35,3,0,1,0,1,9,6.906033798083796,0.08333333333333333,440.5377777777778,2.2586515813419763,2.166666666666667
TXN028285,CUST2216,2406.85,2026-07-16 10:00:00,Debit Card,Sports,32,1637,Tablet,Mumbai,69,8,0,0,0,1,10,7.786489512129658,0.11428571428571428,749.7055555555556,3.2061172082559364,2.2285714285714286
TXN028286,CUST7092,249.7,2026-07-16 10:10:00,Credit Card,Beauty,69,2213,Mobile,Hyderabad,79,9,0,0,0,0,10,5.524257005164247,0.1125,719.488,0.3465706576653601,0.225
TXN028287,CUST8980,2570.81,2026-07-16 10:20:00,Credit Card,Grocery,66,1678,Mobile,Mumbai,17,2,0,0,0,0,10,7.85236521015602,0.1111111111111111,756.35375,3.3944639476598617,2.2222222222222223
TXN028288,CUST6586,165.29,2026-07-16 10:30:00,UPI,Clothing,62,1643,Desktop,Bangalore,21,7,1,0,1,1,10,5.113733252099823,0.3181818181818182,827.845,0.19942208736253458,2.1363636363636362
TXN028289,CUST8076,932.55,2026-07-16 10:40:00,Debit Card,Grocery,21,1388,Desktop,Hyderabad,57,0,0,0,0,0,10,6.838994523411345,0.0,560.9425,1.6595114268808642,1.0
TXN028290,CUST8940,1724.38,2026-07-16 10:50:00,UPI,Home,47,71,Tablet,Pune,92,9,0,0,0,1,10,7.453202595060286,0.0967741935483871,802.7725,2.1453582947911256,2.193548387096774
TXN028291,CUST3222,179.29,2026-07-16 11:00:00,UPI,Grocery,62,668,Desktop,Hyderabad,91,5,0,1,0,0,11,5.194566665554109,0.05434782608695652,437.59,0.4087872500513008,1.108695652173913
TXN028292,CUST8979,162.55,2026-07-16 11:10:00,Net Banking,Beauty,44,23,Mobile,Bhubaneswar,94,1,0,0,1,0,11,5.097118753984393,0.010526315789473684,530.68875,0.3057239785494803,0.5210526315789473
TXN028293,CUST2514,598.03,2026-07-16 11:20:00,Wallet,Electronics,23,2041,Mobile,Kolkata,71,9,0,0,0,0,11,6.395311680333768,0.125,752.38375,0.7937920083888191,1.25
TXN028294,CUST9608,1470.81,2026-07-16 11:30:00,Wallet,Grocery,38,154,Desktop,Hyderabad,94,0,0,0,0,0,11,7.29424821487083,0.0,715.24,2.0535155813693735,2.0
TXN028295,CUST3883,412.88,2026-07-16 11:40:00,UPI,Electronics,36,2377,Desktop,Pune,45,6,0,0,0,0,11,6.025576076736749,0.13043478260869565,665.1516666666666,0.6197987945688044,0.2608695652173913
TXN028296,CUST4826,1181.96,2026-07-16 11:50:00,Credit Card,Grocery,38,2143,Mobile,Kolkata,35,7,1,0,1,1,11,7.075775051065232,0.19444444444444445,1181.96,0.9991546628795563,3.888888888888889
TXN028297,CUST5339,964.66,2026-07-16 12:00:00,Net Banking,Clothing,41,30,Desktop,Mumbai,64,4,0,1,0,1,12,6.872811805383934,0.06153846153846154,1039.1219999999998,0.9274488954180377,2.123076923076923
TXN028298,CUST1674,113.33,2026-07-16 12:10:00,UPI,Grocery,28,191,Mobile,Bhubaneswar,4,6,0,0,1,0,12,4.739089003553879,1.2,4454.6625,0.025435050343243004,2.9
TXN028299,CUST7289,494.46,2026-07-16 12:20:00,Net Banking,Clothing,60,2225,Mobile,Chennai,15,8,0,0,0,0,12,6.2054866239726305,0.5,371.77833333333336,1.3264182914779559,1.0
TXN028300,CUST1102,1335.2,2026-07-16 12:30:00,Credit Card,Clothing,24,2207,Mobile,Mumbai,6,6,0,0,0,1,12,7.197585043491377,0.8571428571428571,517.424,2.57549804792988,3.7142857142857144
TXN028301,CUST4993,198.3,2026-07-16 12:40:00,Credit Card,Sports,22,137,Desktop,Chennai,95,2,0,0,0,0,12,5.294811227218749,0.020833333333333332,488.7485714285714,0.4049016404919143,0.041666666666666664
TXN028302,CUST4708,238.35,2026-07-16 12:50:00,Credit Card,Beauty,35,1714,Mobile,Bhubaneswar,68,9,0,0,1,0,12,5.477926915838518,0.13043478260869565,1146.1283333333333,0.20777971659666095,0.7608695652173914
TXN028303,CUST2495,1547.65,2026-07-16 13:00:00,Net Banking,Electronics,31,797,Tablet,Hyderabad,9,9,0,0,1,1,13,7.345138862658575,0.9,873.1657142857142,1.7704309088175503,4.3
TXN028304,CUST4392,418.18,2026-07-16 13:10:00,Debit Card,Clothing,42,57,Mobile,Bangalore,41,5,0,0,1,0,13,6.038300421945014,0.11904761904761904,985.4142857142858,0.4239395212095758,0.7380952380952381
TXN028305,CUST8537,764.68,2026-07-16 13:20:00,Credit Card,Beauty,22,489,Mobile,Pune,75,1,0,0,0,0,13,6.640764327887651,0.013157894736842105,1032.6414285714286,0.7397923291995427,1.0263157894736843
TXN028306,CUST3785,85.36,2026-07-16 13:30:00,Debit Card,Sports,54,1095,Mobile,Mumbai,22,9,0,0,0,0,13,4.458524605646606,0.391304347826087,885.4814285714285,0.0962907932967736,0.782608695652174
TXN028307,CUST6819,845.57,2026-07-16 13:40:00,UPI,Beauty,19,1678,Desktop,Hyderabad,24,7,0,0,0,0,13,6.741192891597867,0.28,756.345,1.1164924836105077,1.56
TXN028308,CUST4659,238.32,2026-07-16 13:50:00,Debit Card,Electronics,64,1742,Desktop,Chennai,72,3,0,0,0,0,13,5.477801568521831,0.0410958904109589,823.6490909090909,0.2889956499403603,0.0821917808219178
TXN028309,CUST5880,101.86,2026-07-16 14:00:00,Net Banking,Home,44,654,Mobile,Pune,92,7,0,0,0,0,14,4.63336884034677,0.07526881720430108,1515.7725,0.0671557534172066,0.15053763440860216
TXN028310,CUST6588,385.18,2026-07-16 14:10:00,Debit Card,Beauty,28,2070,Desktop,Pune,60,2,0,0,0,0,14,5.956303582014392,0.03278688524590164,697.3391666666666,0.5515657983763859,0.06557377049180328
TXN028311,CUST5802,1120.46,2026-07-16 14:20:00,Net Banking,Home,62,2126,Tablet,Hyderabad,71,3,0,1,0,1,14,7.022386686806142,0.041666666666666664,728.14,1.5366870559837618,3.083333333333333
TXN028312,CUST5891,1234.56,2026-07-16 14:30:00,Wallet,Electronics,21,2202,Tablet,Delhi,84,3,0,0,0,1,14,7.119279587584186,0.03529411764705882,994.7671428571429,1.2398079298516433,2.0705882352941174
TXN028313,CUST4525,463.29,2026-07-16 14:40:00,Credit Card,Sports,23,1428,Desktop,Hyderabad,69,4,0,0,1,0,14,6.140509356995097,0.05714285714285714,771.41,0.599798034722492,0.6142857142857143
TXN028314,CUST4517,300.96,2026-07-16 14:50:00,Debit Card,Grocery,42,956,Tablet,Chennai,33,8,0,0,0,0,14,5.710294558271424,0.23529411764705882,631.6428571428571,0.4757186406232359,0.47058823529411764
TXN028315,CUST5777,109.28,2026-07-16 15:00:00,Credit Card,Beauty,34,1709,Mobile,Hyderabad,76,5,0,1,0,0,15,4.703022586155596,0.06493506493506493,463.05,0.23549186510074346,1.12987012987013
TXN028316,CUST5189,874.93,2026-07-16 15:10:00,UPI,Grocery,47,1573,Mobile,Mumbai,35,7,0,0,0,0,15,6.775286179067724,0.19444444444444445,431.98999999999995,2.020670223330793,1.3888888888888888
TXN028317,CUST7933,445.8,2026-07-16 15:20:00,Debit Card,Beauty,52,861,Mobile,Mumbai,82,7,0,0,0,0,15,6.102111067195046,0.08433734939759036,764.55,0.5823264319770101,0.1686746987951807
TXN028318,CUST7137,401.14,2026-07-16 15:30:00,Wallet,Electronics,54,1339,Tablet,Chennai,87,9,1,0,0,0,15,5.996800286697501,0.10227272727272728,604.095,0.6629372247333063,1.2045454545454546
TXN028319,CUST7254,337.92,2026-07-16 15:40:00,UPI,Home,44,1094,Tablet,Chennai,74,7,0,1,1,1,15,5.825764091330264,0.09333333333333334,589.996,0.5717805196651078,1.6866666666666668
TXN028320,CUST2913,1166.63,2026-07-16 15:50:00,Wallet,Grocery,60,243,Tablet,Delhi,22,7,0,0,0,1,15,7.062731332380611,0.30434782608695654,705.4485714285714,1.6514011736775907,2.608695652173913
